,news_id,tweet_id,reply_id
1157,200,1243942504120160257,1243943881248571394
1158,200,1243942504120160257,1243957133554696193
1159,200,1243912874717667329,1243931233782059009
1160,200,1243911526211182593,1243912500979970048
1161,200,1243911526211182593,1243912599349035009
1162,200,1243897458557685762,1244202413721968640
1163,200,1243897458557685762,1244234259843465216
1165,200,1243841524472791040,1243907652570107906
1166,200,1243841524472791040,1243908735388418048
1167,200,1243839450863599620,1243839846600380416
1168,200,1243837198132293632,1243838993151807488
1169,200,1243790257998295046,1243865625367162881
1170,200,1243790257998295046,1243974628151713802
1171,200,1243785798467686400,1243786130983735299
1173,200,1243759223604940801,1243759225043550208
1174,200,1243754586231443462,1243910742480506882
1175,200,1243752274872000512,1243753201582493698
1176,200,1243752274872000512,1243753523658907649
1177,200,1243694697802944512,1243708550158770176
1178,200,1243674612430487552,1244077541037613056
1179,200,1243644857228427267,1243980914444697601
1181,200,1243629430813200384,1243632232616599552
1182,200,1243629430813200384,1243643679891390468
1184,200,1243618868947451909,1243676443734880256
1185,200,1243605130618056708,1243606530173415424
1187,200,1243604927441666048,1243605990253174785
1188,200,1243599326187790337,1243833067925426178
1189,200,1243599326187790337,1243846245359038465
1191,200,1243574362285973504,1243575914572779520
1193,200,1243570281114812417,1243572031964184576
1195,200,1243566279509843976,1243568320177192962
1196,200,1243510174486274050,1243514932018249734
1197,200,1243510174486274050,1243532994826117121
1198,200,1243488138284150786,1243490318567309314
1199,200,1243451928870346753,1243497368072454144
1200,200,1243451928870346753,1243518029859864577
1201,200,1243268540196630529,1243489307916148736
1203,201,1246509353596866561,1246508864108888073
1204,201,1246509353596866561,1246831308317192192
1206,201,1246509353596866561,1246536147884552195
1207,201,1246509353596866561,1246614000189743106
1209,201,1247618915544567809,1247629189412458496
1210,201,1247618915544567809,1247643249566769152
1211,201,1247618915544567809,1247628195203026946
1212,201,1247618915544567809,1247650436020133893
1216,201,1248639208559906825,1248613132576030727
1217,201,1248639208559906825,1248646761712934913
1219,201,1248639208559906825,1248641716917350402
1225,201,1246651978270126080,1246655019648081920
1232,201,1248663715467202560,1249247530317045761
1234,201,1246975777020604417,1246978973109633025
1239,203,1244662874875674633,1244726874762293248
1240,203,1244662874875674633,1244754429796134913
1241,203,1244662874875674633,1244755333119193088
1242,203,1244662874875674633,1244723947054206987
1246,203,1244662874875674633,1244686060476604432
1248,203,1244662874875674633,1244669450487554049
1249,203,1244662874875674633,1244714287811178499
1250,203,1244662874875674633,1244663739560996864
1251,203,1244662874875674633,1244680413626466305
1252,203,1244662874875674633,1244682652835287042
1255,203,1244662874875674633,1244689364933885960
1257,203,1244662874875674633,1244706837439660035
1258,203,1244662874875674633,1244709511946031106
1260,203,1244662874875674633,1244713545628921857
1261,203,1244662874875674633,1244716071992483840
1263,203,1244662874875674633,1244719762686394369
1267,203,1244662874875674633,1244735496024096773
1268,203,1244662874875674633,1244747469361049602
1272,203,1244662874875674633,1244776539620814848
1273,203,1244662874875674633,1244783432690839552
1275,203,1244662874875674633,1244780012965781505
1278,203,1244662874875674633,1244903213347868676
1281,203,1244662874875674633,1245051435873640452
1282,203,1243705782102786049,1243911847977324544
1284,203,1243705782102786049,1243931593934352384
1285,203,1243705782102786049,1243948043239673856
1287,203,1243705782102786049,1243724926114201600
1288,203,1243705782102786049,1243708198336462852
1289,203,1243705782102786049,1243855840781709312
1291,203,1243705782102786049,1243899722668150786
1292,203,1243705782102786049,1243945367365914624
1296,203,1243705782102786049,1244003840279613440
1298,203,1243931628931616768,1243932298560577536
1300,203,1243931628931616768,1244042116818292738
1303,203,1243931628931616768,1244013700014579713
1304,203,1244852853660766209,1244860462761574403
1305,203,1244852853660766209,1244918703013220352
1307,203,1244078057582813184,1244078568138665985
1309,203,1244592798592098305,1244593495328854017
1310,203,1244476407859892224,1244476596158947328
1311,206,1243767891608186881,1243947654628831233
1312,206,1243767891608186881,1243769327796531200
1313,206,1243767891608186881,1243999091039916032
1314,206,1243767891608186881,1243769394255343617
1315,206,1243767891608186881,1243770257715544064
1317,206,1243767891608186881,1243786242661199872
1318,206,1243767891608186881,1243795882371420160
1319,206,1243767891608186881,1243768320769191938
1320,206,1243767891608186881,1243769453453750273
1321,206,1243767891608186881,1243951023170953216
1323,206,1243767891608186881,1243915380667580421
1324,206,1243767891608186881,1243768700064411648
1325,206,1243767891608186881,1243770659332698113
1326,206,1243767891608186881,1243770746322800641
1327,206,1243767891608186881,1243772199930036224
1328,206,1243767891608186881,1243776033779855362
1329,206,1243767891608186881,1243769012028227585
1330,206,1243767891608186881,1243777920658739217
1331,206,1243767891608186881,1243786472001622017
1332,206,1243767891608186881,1243853721659772929
1333,206,1243767891608186881,1243770669038481408
1334,206,1243767891608186881,1243776905888690176
1335,206,1243767891608186881,1243807636111441920
1336,206,1243767891608186881,1243811760605405184
1337,206,1243767891608186881,1243887464978104322
1338,206,1243767891608186881,1243899717068742662
1339,206,1243767891608186881,1243901036613558273
1340,206,1243767891608186881,1243914671121403904
1341,206,1243767891608186881,1243931212005048320
1342,206,1243767891608186881,1243950247673462785
1343,206,1243767891608186881,1243780888124690434
1344,206,1243767891608186881,1243787931019608064
1345,206,1243767891608186881,1243789098860584960
1346,206,1243767891608186881,1243794181249613825
1347,206,1243767891608186881,1243796236748165120
1348,206,1243767891608186881,1243814036418027520
1349,206,1243767891608186881,1243816408124809217
1351,206,1243767891608186881,1243881866714697728
1352,206,1243767891608186881,1243882255338090496
1353,206,1243767891608186881,1243882925655035905
1354,206,1243767891608186881,1243885920820043778
1355,206,1243767891608186881,1243887693366468611
1356,206,1243767891608186881,1243890667941548033
1357,206,1243767891608186881,1243905329571590144
1358,206,1243767891608186881,1243912759768682497
1359,206,1243767891608186881,1243913168155369472
1360,206,1243767891608186881,1243918019488698368
1361,206,1243767891608186881,1243920024039022595
1362,206,1243767891608186881,1243928658806550532
1363,206,1243767891608186881,1243932019739873282
1364,206,1243767891608186881,1243935359622397953
1365,206,1243767891608186881,1243937905715769344
1366,206,1243767891608186881,1243938704353185793
1367,206,1243767891608186881,1243943091720974341
1368,206,1243767891608186881,1243944341095120896
1370,206,1243767891608186881,1243948841570893826
1371,206,1243767891608186881,1243949147369213955
1372,206,1243767891608186881,1243957787970777088
1375,206,1243767891608186881,1243961989220552704
1376,206,1243767891608186881,1243964888059269126
1379,206,1243767891608186881,1243980669367259138
1380,206,1243767891608186881,1243982665340108800
1381,206,1243767891608186881,1243984549345976321
1382,206,1243767891608186881,1243990847923748865
1383,206,1243767891608186881,1243991303886721025
1385,206,1243767891608186881,1244001786693914627
1386,206,1243767891608186881,1244004291003678723
1387,206,1243767891608186881,1244024068732575744
1388,206,1243767891608186881,1244039342525493254
1389,206,1243767891608186881,1244040429840085005
1390,206,1243767891608186881,1244050748373184512
1392,206,1243767891608186881,1244063759225806849
1393,206,1243767891608186881,1244069880648867840
1394,206,1243767891608186881,1244079036537679873
1395,206,1243767891608186881,1244081433016176646
1396,206,1243767891608186881,1244106659993182208
1397,206,1243767891608186881,1244144622118604800
1400,206,1243767891608186881,1243780159586484224
1401,206,1243767891608186881,1243781889586016256
1402,206,1243767891608186881,1244088357296189446
1403,206,1243767891608186881,1243788553756135425
1404,206,1243767891608186881,1244016275661164546
1405,206,1243767891608186881,1243833308418473984
1407,206,1243767891608186881,1243870254020718593
1408,206,1243767891608186881,1243896947582341123
1409,206,1243767891608186881,1243901322417582081
1410,206,1243767891608186881,1243916083582681089
1411,206,1243767891608186881,1243963174686265344
1412,206,1243767891608186881,1243969593368031233
1413,206,1243767891608186881,1243978913161728005
1414,206,1243767891608186881,1243991060566736898
1415,206,1243767891608186881,1243992964025610241
1416,206,1243767891608186881,1244035259517239297
1417,206,1243767891608186881,1243769492745998337
1418,206,1243767891608186881,1243954370837745664
1419,206,1243767891608186881,1243959811139665922
1420,206,1243767891608186881,1243834112441348096
1422,206,1243767891608186881,1243914987090960392
1423,206,1243767891608186881,1243954707544055811
1424,206,1243767891608186881,1243961703009849344
1425,206,1243767891608186881,1243973624471736321
1426,206,1243767891608186881,1243997948305756161
1427,206,1243767891608186881,1244037851592851456
1428,206,1243767891608186881,1243787030313734146
1431,206,1243852318367461377,1243858752211693569
1432,206,1243852318367461377,1243860647634448385
1436,206,1243852318367461377,1243908441288122375
1438,206,1243852318367461377,1243877550927097863
1439,206,1243852318367461377,1243876787995570176
1444,206,1243852318367461377,1243861229262778368
1445,206,1243852318367461377,1243867198361341954
1446,206,1243852318367461377,1243887271075512321
1448,206,1243852318367461377,1243900052042665986
1449,206,1243852318367461377,1243877455359860736
1455,206,1243852318367461377,1243880327342428161
1456,206,1243852318367461377,1243886645662924801
1460,206,1243852318367461377,1244026560841211904
1461,206,1243852318367461377,1244486775952814080
1463,206,1243852318367461377,1246478627216162817
1464,206,1243852318367461377,1243880857103982594
1466,206,1243852318367461377,1243884359066804225
1467,206,1243852318367461377,1243884472950554626
1468,206,1243852318367461377,1243890647838461956
1469,206,1243852318367461377,1243900783990648832
1470,206,1243852318367461377,1243952434893881344
1475,206,1243852318367461377,1246435967810101248
1481,206,1243852318367461377,1243881074758909954
1482,206,1243852318367461377,1243893326228549632
1483,206,1243852318367461377,1243950466834354177
1484,206,1243852318367461377,1246436138220478464
1485,206,1243852318367461377,1243875521173299200
1493,206,1243852318367461377,1243869102067892224
1499,206,1243852318367461377,1243886516977274882
1500,206,1243852318367461377,1243886950370562048
1501,206,1243852318367461377,1243887827991003143
1502,206,1243852318367461377,1243888362320039937
1507,206,1243852318367461377,1243913633136066560
1509,206,1243852318367461377,1243932324867084295
1511,206,1243852318367461377,1243948234466373633
1512,206,1243852318367461377,1243962613072924674
1514,206,1243852318367461377,1243970409395032064
1518,206,1244091010101268480,1244097842106585089
1523,206,1244091010101268480,1244095638108884992
1527,206,1244091010101268480,1244096207988948993
1528,206,1244091010101268480,1244111839920881664
1532,206,1244091010101268480,1244111042696957952
1534,206,1244091010101268480,1244290612620341248
1542,206,1244091010101268480,1244227700253843457
1543,206,1244091010101268480,1244297346101329927
1544,206,1244091010101268480,1244094463451987968
1545,206,1244091010101268480,1244344158162006017
1551,206,1244091010101268480,1244133163061989377
1554,206,1244091010101268480,1244257476893163521
1555,206,1243806686290137088,1244628049540218883
1556,206,1243806686290137088,1243808556035362816
1557,206,1243806686290137088,1243809388017541120
1558,206,1243806686290137088,1243924208763244544
1560,206,1243806686290137088,1243810702529355776
1561,206,1243806686290137088,1243824482252439552
1562,206,1243806686290137088,1244062234046799873
1563,206,1243806686290137088,1244145632937414657
1564,206,1243806686290137088,1243925625678647296
1565,206,1243806686290137088,1243988225175236609
1566,206,1243806686290137088,1244088312891088896
1568,206,1243806686290137088,1243833344351260674
1569,206,1243806686290137088,1243974235502129152
1572,206,1243806686290137088,1243830369092132864
1573,206,1243806686290137088,1243870093949333504
1574,206,1243806686290137088,1243878452001796101
1575,206,1243806686290137088,1244086586427551744
1577,206,1243806686290137088,1244032314830708739
1578,206,1243806686290137088,1243828720483196928
1579,206,1243806686290137088,1244008347092824066
1580,206,1243716705395736577,1243735331448356864
1581,206,1243716705395736577,1243723837633515521
1582,206,1243716705395736577,1243736088230809600
1583,206,1243716705395736577,1243717916903632898
1584,206,1243716705395736577,1243760063258345472
1585,206,1243716705395736577,1243867671650689025
1586,206,1243716705395736577,1243897395252875265
1595,206,1243716705395736577,1243723562965323777
1598,206,1244005596073996288,1244032702455721989
1599,206,1244005596073996288,1244039281120882694
1600,206,1244005596073996288,1244064383698751488
1601,206,1244005596073996288,1244009265750331393
1602,206,1244005596073996288,1244028791405645825
1603,206,1244005596073996288,1244023602284027905
1604,206,1244005596073996288,1244034560528171010
1605,206,1244005596073996288,1244030606671052806
1606,206,1244005596073996288,1244010773669699585
1607,206,1244005596073996288,1244052428644810752
1609,206,1244005596073996288,1244021776000180224
1610,206,1244005596073996288,1244032988050075648
1611,206,1244005596073996288,1244137731325861888
1612,206,1243899300548988930,1243900177011707904
1614,206,1243899300548988930,1243905920968445953
1617,206,1243899300548988930,1243899974057779200
1619,206,1243899300548988930,1243900107201773571
1621,206,1243899300548988930,1243917762621104128
1622,206,1243899300548988930,1243942926536732673
1624,206,1243899300548988930,1243916183817973763
1625,206,1243899300548988930,1244046977286848518
1629,206,1243899300548988930,1244116993415860226
1630,206,1243899300548988930,1243957960583200770
1633,206,1243776240676270086,1243804747435397122
1638,206,1243819077396619264,1244289866575183872
1639,206,1243819077396619264,1243826013320044545
1643,206,1243819077396619264,1244098738261377024
1644,206,1243819077396619264,1243944752032157699
1648,206,1243819077396619264,1244260078921842688
1651,206,1243718957267329026,1243722851196088320
1652,206,1243718957267329026,1243720509570912256
1653,206,1243718957267329026,1243724369102241792
1655,206,1243718957267329026,1243738716197322755
1657,206,1243718957267329026,1243848491497148417
1658,206,1243718957267329026,1243902589751746562
1659,206,1243718957267329026,1244216051035971584
1660,206,1243965852690665472,1243980899785437184
1661,206,1243965852690665472,1243990172821327873
1662,206,1243965852690665472,1243968558213840896
1663,206,1243965852690665472,1243966373778395136
1664,206,1243965852690665472,1243996718015930369
1665,206,1243965852690665472,1243966451599491072
1668,206,1243729762054483979,1243731094232539138
1672,206,1243729762054483979,1243958344450277376
1674,206,1243729762054483979,1243729983740219392
1675,206,1243729762054483979,1243855410781716481
1676,206,1243736303834783744,1243818206055124992
1677,206,1243736303834783744,1243821290634375168
1678,206,1243736303834783744,1243737206017196032
1679,206,1243736303834783744,1243750079372185600
1680,206,1243736303834783744,1243750351926374402
1681,206,1243736303834783744,1243817598917021696
1683,206,1244121189670412288,1244133671168245763
1684,206,1244121189670412288,1244127527611830272
1685,206,1244001150548021249,1244001240071188480
1686,206,1244001150548021249,1244036275402874883
1687,206,1244001150548021249,1244340217953300482
1688,206,1243847074195668992,1243877437278167041
1689,206,1243847074195668992,1243848912487829505
1690,206,1243847074195668992,1243860100932141056
1691,206,1243746049367453696,1243746455678078977
1692,206,1243746049367453696,1243747356677484544
1693,206,1243746049367453696,1243755766928019456
1694,206,1243730538101379077,1243732329677414400
1695,206,1243730538101379077,1243754414294413312
1696,206,1243730538101379077,1243754811452989440
1699,206,1243730538101379077,1243749419398373376
1700,206,1243728403536232451,1243728444426465281
1701,206,1243728403536232451,1243728658910580737
1702,206,1243728403536232451,1243729046778843137
1703,206,1243728403536232451,1243881282796470272
1704,206,1243719789064990721,1243720259753906176
1705,206,1243719789064990721,1243720152862072835
1706,206,1243719789064990721,1243720775888179200
1707,206,1243719789064990721,1243720984118595586
1708,206,1244080031074332677,1244259090659979265
1709,206,1244080031074332677,1244259483624312834
1710,206,1244080031074332677,1244081160067612673
1711,206,1244080031074332677,1244086312199741440
1712,206,1243895865619734529,1243904621006983170
1716,206,1243768005097553926,1243787401262235648
1718,206,1243723119866662912,1243723986325954569
1720,206,1243723119866662912,1243836056157462528
1721,206,1243723119866662912,1243723543000596485
1722,206,1243723119866662912,1243723804746158089
1723,206,1243718500729962496,1243718582325907456
1724,206,1243718500729962496,1243718853403848706
1725,206,1243718500729962496,1243742505646141440
1728,206,1244412099784130560,1244535292427714563
1729,206,1244115615758970880,1243316152056463362
1730,206,1244115615758970880,1243571449362673664
1731,206,1244115615758970880,1244116562585489413
1732,206,1244115615758970880,1244236925541720067
1733,206,1243942387996655617,1243958243283488769
1734,206,1243931678092840961,1243932109678338048
1735,206,1243931678092840961,1243932240020553730
1737,206,1243892156085014528,1243894580690501632
1739,206,1243891542982615040,1243892920505245699
1741,206,1243836679447646208,1243842989908099073
1742,206,1243836679447646208,1243861844273459201
1743,206,1243836679447646208,1243838931247890433
1744,206,1243836679447646208,1243862062641459200
1745,206,1243836401357131776,1243839811162648578
1746,206,1243836401357131776,1243876295886462976
1747,206,1243836401357131776,1243876807239249920
1748,206,1243833332422643712,1243876368108183552
1750,206,1243789958986338305,1243989356760702976
1752,206,1243773294442164224,1243776201266618368
1753,206,1243773294442164224,1243863736466591744
1754,206,1243769274688135170,1243769571980402689
1755,206,1243769274688135170,1244016759558070273
1756,206,1243769274688135170,1244032516836732935
1757,206,1243763686604341248,1243764048597901312
1758,206,1243763686604341248,1243765965130731521
1759,206,1243762860120879104,1243766356870172672
1760,206,1243746707248230402,1243903852799234049
1762,206,1243743941515567106,1243788402308206593
1763,206,1243733859327500288,1243733339946864640
1764,206,1243733859327500288,1243734567535640576
1765,206,1243733859327500288,1243735109007745024
1766,206,1243733859327500288,1243735137977761792
1767,206,1243733859327500288,1243735807715954693
1768,206,1243724925598400512,1243947429357027330
1770,206,1243722870217465857,1243723673124532224
1771,206,1243722870217465857,1243725174236762113
1772,206,1243722870217465857,1243762315301978112
1773,206,1243722870217465857,1243764340114800640
1774,206,1244339098690686976,1244390440918384641
1775,206,1244311307009945600,1244316684346851328
1776,206,1244241539267772417,1244248000521736193
1777,206,1244094829371539459,1244102125300273155
1778,206,1244094829371539459,1244110894096887808
1779,206,1244092403126013952,1244097312504320000
1780,206,1244092403126013952,1244097534919925760
1781,206,1244034998333657088,1244035235760812032
1783,206,1244025616858591233,1244026190786105345
1785,206,1243983797462368256,1244032295587151872
1786,206,1243982252129898496,1243982540546781185
1790,206,1243911813944627202,1243928034555695104
1791,206,1243910727292903424,1243954853686267904
1792,206,1243910727292903424,1243975769254236163
1793,206,1243903201759440903,1243908376104402951
1794,206,1243903201759440903,1243909309152591872
1795,206,1243888587919298561,1243890190025973760
1796,206,1243877518136037377,1243876856216145921
1797,206,1243852031368015873,1243875643839873025
1798,206,1243852031368015873,1243877086130995200
1800,206,1243820275998711808,1243821073956814848
1801,206,1243809085000163328,1243809088720506880
1802,206,1243798518357245952,1243831508357414913
1803,206,1243786440158265345,1243788019200638976
1804,206,1243769529898946560,1243769940563247106
1805,206,1243769529898946560,1243770612490711041
1806,206,1243751776555171840,1243509518648119296
1807,206,1243751776555171840,1243789213285449728
1808,206,1243750828894072832,1243754254474440704
1810,206,1243744181132001281,1243744656019673088
1811,206,1243744181132001281,1243746330922479616
1814,206,1243737024189751296,1243610986441048065
1815,206,1243737024189751296,1243856968231591937
1820,206,1243723061213433863,1243722454624882689
1821,206,1243723061213433863,1243722880724152323
1822,206,1243723061213433863,1243723168080105480
1823,206,1243723061213433863,1243723411538546689
1824,206,1243721650958450689,1243721722341310464
1825,206,1243721087684247553,1243721610789392384
1826,206,1243719449670279170,1243591115506429956
1827,206,1243719449670279170,1243591228609957891
1828,206,1243719449670279170,1243720255572148225
1829,206,1243719449670279170,1243720577233412096
1830,206,1243717416766640131,1243762493618638848
1831,206,1243714320271323136,1243716904583389185
1832,253,1243556194809233408,1243531792524742657
1833,253,1243556194809233408,1243535719085289472
1834,253,1243556194809233408,1243577782929686531
1835,253,1243556194809233408,1243578357918425100
1836,253,1243556194809233408,1243665172138471432
1837,253,1243556194809233408,1243665702097125378
1838,253,1242607937501216768,1242609144110018560
1839,253,1242607937501216768,1242614247965761536
1840,253,1242565629397405696,1242567589554819072
1842,253,1250297607357755393,1250298840206299139
1843,253,1247399211655544833,1247259977225342977
1844,253,1247399211655544833,1247339829626458113
1845,253,1247399211655544833,1247344183800561664
1846,253,1247399211655544833,1247352345194721280
1847,253,1247399211655544833,1247798508171587586
1848,253,1247399211655544833,1247930418252238848
1850,253,1243989114019405829,1243982474360872960
1852,253,1243319308379439104,1243320103900532742
1853,253,1243319308379439104,1243424827685228544
1854,253,1243295855576256516,1243543638132621315
1855,253,1243120742444797953,1243260202234888193
1856,253,1242859337564983296,1242859605224501248
1857,253,1242852393626320897,1242854380233199617
1858,253,1242616128855248902,1242625495755350016
1859,253,1242616003583971328,1242624626439716864
1860,253,1242612913484906496,1242599683412787201
1861,253,1242612913484906496,1242861943209132033
1862,253,1242612462530134016,1242613956239212545
1872,253,1242516299185639426,1242517304082128897
1873,253,1242516299185639426,1242518167576084481
1874,253,1242511823246708736,1242524894069288961
1876,253,1242502448004173827,1242516031370866689
1878,263,1243059338647756800,1243066211069382656
1880,263,1243474463993331717,1243361332511956993
1881,263,1243474463993331717,1243503323514363905
1884,297,1243823027927814144,1243824076466028544
1887,297,1243823027927814144,1243839274828607488
1889,297,1243823027927814144,1243925347495751681
1891,297,1243823027927814144,1243825559467155456
1892,297,1243823027927814144,1243829321950564354
1893,297,1243823027927814144,1243869618554507264
1896,297,1243823027927814144,1243828974679179270
1898,297,1243823027927814144,1243874377382400000
1901,297,1243823027927814144,1243827366381662209
1902,297,1243823027927814144,1243827766254014465
1904,297,1243823027927814144,1243832190481379328
1906,297,1243823027927814144,1243841079834804224
1908,297,1243823027927814144,1243853972642955264
1911,297,1243823027927814144,1243910446593331201
1912,297,1243823027927814144,1243915029369556993
1913,297,1243823027927814144,1243941608686604288
1915,297,1243823027927814144,1243998845626875904
1916,297,1243823027927814144,1243824217520513024
1917,297,1243823027927814144,1243824677853814784
1918,297,1243823027927814144,1243826900629413890
1919,297,1243823027927814144,1243834170448764929
1920,297,1243823027927814144,1243841761073664000
1921,297,1243823027927814144,1243843614972809216
1923,297,1242252649241677825,1242312998154199040
1924,297,1242252649241677825,1242326987688955905
1925,297,1242252649241677825,1242633032554573825
1927,297,1242252649241677825,1242266125532049408
1928,297,1242252649241677825,1242288438633795593
1929,297,1242252649241677825,1242289694496489473
1930,297,1242252649241677825,1242367311081766912
1931,297,1242252649241677825,1242503362995793925
1932,297,1242252649241677825,1242273286643474438
1933,297,1242252649241677825,1242278633164746752
1939,297,1242252649241677825,1242316122243739648
1940,297,1242252649241677825,1242328873649541120
1941,297,1242252649241677825,1242346156224475137
1942,297,1242252649241677825,1242425781298565125
1943,297,1242252649241677825,1242435778220904448
1944,297,1242252649241677825,1242438645929455617
1948,297,1242252649241677825,1242496918070145030
1951,297,1242252649241677825,1242274452420747264
1953,297,1242252649241677825,1242292876408582144
1954,297,1242252649241677825,1242406520828178435
1960,297,1242252649241677825,1242295044230397957
1961,297,1242252649241677825,1242301200705429504
1963,297,1242252649241677825,1242455009515786240
1964,297,1243846634523500545,1243854849353093121
1965,297,1243846634523500545,1243854936917643264
1967,297,1243846634523500545,1243878995894112262
1969,297,1243846634523500545,1243847409437990912
1970,297,1243846634523500545,1243858071341891585
1971,297,1243846634523500545,1243858183346585601
1972,297,1243846634523500545,1243847551142502400
1973,297,1243846634523500545,1243849546674982912
1974,297,1243846634523500545,1243852313799909377
1975,297,1243846634523500545,1243852524945375237
1976,297,1243846634523500545,1243874477580173315
1977,297,1243846634523500545,1243847726586048513
1979,297,1243846634523500545,1243878444087365632
1980,297,1243846634523500545,1243884641184092163
1983,297,1243852177774444544,1243861193137303552
1984,297,1243852177774444544,1243854038246010881
1986,297,1243852177774444544,1243855050545467393
1988,297,1243852177774444544,1243857837807349761
1989,297,1243852177774444544,1243877614391091200
1991,297,1243852177774444544,1243875061016248320
1993,297,1243852177774444544,1243895143964557312
1994,297,1243852177774444544,1243859318971088896
1996,297,1243852177774444544,1243967667440103424
1997,297,1243852177774444544,1244051925961789441
1998,297,1243852177774444544,1244212206847262720
1999,297,1243852177774444544,1243981790488023042
2000,297,1243852177774444544,1243892631551324163
2002,297,1243852177774444544,1243945101027573760
2008,297,1243852177774444544,1243881696371585025
2009,297,1243852177774444544,1243915467145781252
2011,297,1243852177774444544,1243890254391783425
2013,297,1242082387170861056,1242104919760478210
2014,297,1242082387170861056,1242177708097810433
2015,297,1242082387170861056,1242084315309182976
2016,297,1242082387170861056,1242152680362999812
2017,297,1242082387170861056,1242222294363189251
2018,297,1242082387170861056,1242287184058687490
2019,297,1242082387170861056,1242327075811254272
2020,297,1242082387170861056,1242329123373998080
2021,297,1242082387170861056,1242083237381447680
2025,297,1242082387170861056,1242088860093423619
2027,297,1242117320794931208,1242371409780842497
2028,297,1242117320794931208,1242313094740705280
2029,297,1242117320794931208,1242347139243655168
2030,297,1242117320794931208,1242407625586851841
2031,297,1242117320794931208,1242338797196623873
2032,297,1242117320794931208,1242369050514202624
2033,297,1242117320794931208,1242379854424743936
2034,297,1242117320794931208,1242856088862707712
2035,297,1242117320794931208,1242382330032984065
2036,297,1242117320794931208,1242385831073124352
2037,297,1242117320794931208,1242419645719744512
2038,297,1242117320794931208,1242856858425208837
2039,297,1242117320794931208,1242413091427581953
2040,297,1242117320794931208,1242857500204044288
2041,297,1242117320794931208,1242367616381071360
2042,297,1242117320794931208,1242187884872044544
2043,297,1242117320794931208,1242367252999090177
2044,297,1244936174608822272,1244940014271655936
2045,297,1244936174608822272,1244952133499224064
2046,297,1244936174608822272,1244958317992181762
2047,297,1244936174608822272,1244964591173611525
2049,297,1244936174608822272,1244936961975967750
2050,297,1244936174608822272,1244939268834779137
2052,297,1244936174608822272,1245307882138218496
2053,297,1244936174608822272,1244938288793890816
2054,297,1244936174608822272,1244990230450466817
2055,297,1244936174608822272,1244937058684153856
2056,297,1244936174608822272,1245629891162202112
2057,297,1244936174608822272,1244937469763694592
2058,297,1242094807297777665,1242098751122092035
2059,297,1242094807297777665,1242099081260019717
2061,297,1242094807297777665,1242098978319196169
2065,297,1242094807297777665,1242154488607256578
2066,297,1242094807297777665,1242101978626433030
2067,297,1242094807297777665,1242102089398063105
2068,297,1242094807297777665,1242107212878798851
2069,297,1242094807297777665,1242108950843142145
2070,297,1242094807297777665,1242113715895513089
2071,297,1242094807297777665,1242156733428125696
2072,297,1242094807297777665,1242158299782492178
2073,297,1242094807297777665,1242104588116901893
2074,297,1242094807297777665,1242095996076777472
2075,297,1242094807297777665,1242098796697452544
2076,297,1243828939656749057,1243862914437611521
2077,297,1243828939656749057,1243863211247636480
2078,297,1243828939656749057,1243830811717177347
2079,297,1243828939656749057,1243832216582533121
2080,297,1243828939656749057,1243832961339973635
2081,297,1243828939656749057,1243928645347037185
2082,297,1243828939656749057,1243830629571182593
2083,297,1243828939656749057,1243959153208557568
2084,297,1243828939656749057,1243935522592034816
2085,297,1243828939656749057,1243985976382427137
2086,297,1243828939656749057,1244145586753896449
2088,297,1243828939656749057,1243829593481588736
2090,297,1242931413399277569,1242934110076747776
2091,297,1242931413399277569,1242935437246771200
2092,297,1242931413399277569,1242940158678368260
2093,297,1242931413399277569,1242956808970547202
2094,297,1242931413399277569,1242988847660580865
2095,297,1242931413399277569,1242936956830408704
2096,297,1242931413399277569,1242957160356753412
2097,297,1242931413399277569,1243048545411674113
2098,297,1243225413486288903,1243244503781249026
2099,297,1243225413486288903,1243352226220949505
2100,297,1243225413486288903,1243352456035209216
2101,297,1243225413486288903,1243301942098624512
2102,297,1243225413486288903,1243233964992724992
2103,297,1243225413486288903,1243254903805480961
2105,297,1243225413486288903,1243298518086942724
2107,297,1243225413486288903,1243549497063604226
2109,297,1242174768142483456,1242180543057362945
2110,297,1242174768142483456,1242182971265818628
2111,297,1242174768142483456,1242190682271420423
2113,297,1242174768142483456,1242182629560143877
2114,297,1242174768142483456,1242199727896178688
2118,297,1241809934997749762,1241855862391689221
2121,297,1241809934997749762,1241826001690099712
2122,297,1241809934997749762,1241855135049007105
2123,297,1241809934997749762,1241811185420378112
2124,297,1241809934997749762,1242018134804049922
2125,297,1241809934997749762,1244223931289989120
2127,297,1243948781738967040,1244125224695717892
2129,297,1243948781738967040,1243949430312583169
2131,297,1243948781738967040,1243962889133793280
2132,297,1245361180673282050,1245365994656280579
2135,297,1245361180673282050,1245369124240359425
2137,297,1242172479604494336,1242255549737119744
2138,297,1242172479604494336,1242173348425142275
2139,297,1242172479604494336,1242223182867648512
2140,297,1242172479604494336,1242527226974875650
2141,297,1242172479604494336,1242198305158782976
2142,297,1242172479604494336,1242200374221639682
2143,297,1242172479604494336,1242412102071062528
2146,297,1242160984661385218,1242161637479649281
2147,297,1242160984661385218,1242174596654215169
2149,297,1242160984661385218,1242179136011018241
2150,297,1242160984661385218,1242162929522184192
2151,297,1242055214187909120,1242546545830043648
